year,month,state,location,food,ingredient,species,serotype/genotype,status,illnesses,hospitalizations,fatalities
1998,March,Florida,Restaurant,"Steak, Other",Fin Fish,Salmonella enterica,Unknown,Suspected,2,0.0,0.0
1998,March,Florida,Restaurant,"Rice, Unspecified; Chicken, Unspecified; Beans, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Florida,Private Home/Residence,"Cake, Chocolate",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Florida,Private Home/Residence,"Bread, Cornbread; Chicken, Unspecified; Ham, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Suspected,18,0.0,0.0
1998,March,Florida,School/College/University,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,44,0.0,0.0
1998,March,Florida,Restaurant,Multiple Foods,Fin Fish,Campylobacter unknown,Unknown,Confirmed,4,0.0,0.0
1998,March,Florida,Restaurant,"Cake, Unspecified; Water; Potato, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,March,Hawaii,Private Home/Residence,Unspecified Fish,Fin Fish,Ciguatoxin,Unknown,Confirmed,2,0.0,0.0
1998,March,Hawaii,Restaurant,"Tart, Fruit",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,39,0.0,0.0
1998,March,Hawaii,Restaurant,"Fish, Swordfish",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
1998,March,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
1998,March,Illinois,Restaurant,Hollandaise Sauce,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,2,0.0,0.0
1998,March,Illinois,Restaurant,"Mixed Fruit; Roast Beef, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,103,1.0,0.0
1998,March,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Illinois,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,0.0,0.0
1998,March,Maryland,Restaurant,Shrimp Salad,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,11,1.0,0.0
1998,March,Maryland,Office/Indoor Workplace,Multiple Foods,Fin Fish,Hepatitis A,Unknown,Confirmed,5,0.0,0.0
1998,March,Maryland,Restaurant; Catering Service,"Milkshake; Nachos, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Suspected,26,0.0,0.0
1998,March,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Maryland,Restaurant,"Other Cheese, Unspecified; French Fries",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Maryland,Restaurant,"Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Massachusetts,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,6,0.0,0.0
1998,March,Michigan,Restaurant,"Chili Sauce, Unspecified; Hot Dog, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Michigan,Restaurant,"French Toast, Unspecified; Beef, Jerky",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Michigan,Restaurant,"Pizza, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,March,Michigan,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,11,0.0,0.0
1998,March,Michigan,Restaurant,"Sushi, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Michigan,Restaurant,"Rice, Unspecified; Chicken, Unspecified; Salad, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,1.0,0.0
1998,March,Michigan,Restaurant,"Shrimp, Unspecified; Caesar Salad",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Michigan,Restaurant,"Sandwich, Submarine",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
1998,March,Minnesota,Restaurant,Pasta Salad,Fin Fish,Shigella sonnei,Unknown,Confirmed,30,1.0,0.0
1998,March,Minnesota,Restaurant,"Potato Salad; Vegetable Dip, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
1998,March,Minnesota,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,March,New Hampshire,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,12,0.0,0.0
1998,March,New Mexico,Restaurant,"Milk, 1% Milk Unpasteurized; Sauces, Unspecified",Fin Fish,Staphylococcus aureus,Unknown,Confirmed,20,3.0,0.0
1998,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,17,0.0,0.0
1998,March,New York,Restaurant,"Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,47,0.0,0.0
1998,March,New York,Restaurant,"Salad, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,14,0.0,0.0
1998,March,New York,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,9,0.0,0.0
1998,March,North Carolina,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Unknown,Confirmed,9,0.0,0.0
1998,March,North Carolina,Prison/Jail,"Sandwich, Submarine",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,75,0.0,0.0
1998,March,Ohio,Restaurant,"Chicken, Fried",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Ohio,Private Home/Residence,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,1.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,49,0.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Typhimurium,Confirmed,7,0.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
1998,March,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Ohio,Restaurant,Onion Dip,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Ohio,Restaurant,Hollandaise Sauce,Fin Fish,Salmonella enterica,Montevideo,Confirmed,4,1.0,0.0
1998,March,Oregon,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Suspected,28,1.0,0.0
1998,March,Oregon,Restaurant,"Chicken, Fried",Fin Fish,Staphylococcus aureus,Unknown,Confirmed,5,0.0,0.0
1998,March,Pennsylvania,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,16,0.0,0.0
1998,March,Pennsylvania,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Pennsylvania,Restaurant,"Lettuce, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,March,Pennsylvania,Catering Service,Turkey And Stuffing,Fin Fish,Salmonella enterica,Heidelberg,Confirmed,25,1.0,0.0
1998,March,Tennessee,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,48,0.0,0.0
1998,March,Texas,Restaurant,Multiple Foods,Fin Fish,Virus,Unknown,Suspected,78,0.0,0.0
1998,March,Texas,School/College/University,"Sandwich, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,125,60.0,0.0
1998,March,Utah,Private Home/Residence,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Suspected,7,1.0,0.0
1998,March,Virginia,Restaurant,"Pie, Unspecified; Eggs, Other",Fin Fish,Salmonella enterica,Enteritidis,Confirmed,23,5.0,0.0
1998,March,Virginia,Restaurant,Multiple Foods,Fin Fish,Virus,Unknown,Suspected,28,0.0,0.0
1998,March,Virginia,Restaurant,"Rice, Unspecified; Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
1998,March,Virginia,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,56,1.0,0.0
1998,March,Washington,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Unknown,Confirmed,2,0.0,0.0
1998,March,Washington,Restaurant,Multiple Foods,Fin Fish,Hepatitis A,Unknown,Confirmed,8,0.0,0.0
1998,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,16,0.0,0.0
1998,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,6.0,0.0
1998,March,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
1998,March,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,65,1.0,0.0
1998,April,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
1998,April,California,Restaurant,Multiple Foods,Fin Fish,Shigella boydii,Unknown,Confirmed,72,7.0,0.0
1998,April,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,19,0.0,0.0
1998,April,California,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,11,0.0,0.0
1998,April,California,Restaurant,"Cake, Cheese; Pasta, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,39,0.0,0.0
1998,April,California,Private Home/Residence,Multiple Foods,Fin Fish,Salmonella enterica,Coeln,Confirmed,7,0.0,0.0
1998,April,California,Restaurant,"Pizza, Meat",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
1998,April,California,Restaurant,"Pate, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Confirmed,11,0.0,0.0
1998,April,Colorado,Restaurant,"Rice, Unspecified; Beans, Unspecified",Fin Fish,Bacillus cereus,Unknown,Suspected,2,0.0,0.0
1998,April,Colorado,Catering Service,"Salad, Unspecified",Fin Fish,Virus,Unknown,Suspected,11,0.0,0.0
1998,April,Colorado,Catering Service,Multiple Foods,Fin Fish,Virus,Unknown,Suspected,12,0.0,0.0
1998,April,Florida,Child Daycare,"Hot Dog, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,40,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Bbq",Fin Fish,Salmonella enterica,Unknown,Suspected,2,0.0,0.0
1998,April,Florida,Restaurant,"Rice, Spanish",Fin Fish,Staphylococcus aureus,Unknown,Suspected,4,0.0,0.0
1998,April,Florida,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Enteritidis,Confirmed,2,0.0,0.0
1998,April,Florida,Restaurant,Green Salad,Fin Fish,Norovirus genogroup I,Unknown,Suspected,27,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Fin Fish,Salmonella enterica,Enteritidis,Suspected,4,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Nuggets/Fingers",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Buffalo Wings",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Florida,Catering Service,"Sausage, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Suspected,3,0.0,0.0
1998,April,Florida,Restaurant,"Beef, Unspecified; Potato, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Suspected,4,0.0,0.0
1998,April,Florida,Restaurant,Pita; Chicken Salad,Fin Fish,Virus,Unknown,Suspected,3,1.0,0.0
1998,April,Florida,Restaurant,"Other Cheese, Unspecified; Ground Beef, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Other",Fin Fish,Salmonella enterica,Unknown,Suspected,3,1.0,0.0
1998,April,Florida,Restaurant,"Rice, Unspecified; Chicken, Fried; Beans, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Florida,Restaurant,"Sandwich, Gyro",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Florida,Restaurant,"Crab, Unspecified; Shrimp, Unspecified",Fin Fish,Vibrio parahaemolyticus,Unknown,Suspected,5,0.0,0.0
1998,April,Florida,Private Home/Residence,"Deviled Eggs; Salad, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Suspected,12,2.0,0.0
1998,April,Florida,Restaurant,"Rice, Yellow",Fin Fish,Bacillus cereus,Unknown,Suspected,3,0.0,0.0
1998,April,Florida,Restaurant,"Ground Beef, Cheeseburger",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,2.0,0.0
1998,April,Florida,Restaurant,"Fish, Grouper, Unspecified; Salmon, Unspecified",Fin Fish,Staphylococcus aureus,Unknown,Suspected,3,0.0,0.0
1998,April,Florida,Restaurant,Multiple Foods,Fin Fish,Clostridium perfringens,Unknown,Suspected,6,0.0,0.0
1998,April,Florida,Restaurant,"Onion, Unspecified",Fin Fish,Bacillus cereus,Unknown,Suspected,2,0.0,0.0
1998,April,Florida,Restaurant,"Chicken, Fried",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Florida,Restaurant,"Beef, Stroganoff",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Georgia,Restaurant,"Salad, Unspecified",Fin Fish,Norovirus genogroup II,Unknown,Confirmed,51,0.0,0.0
1998,April,Hawaii,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,19,0.0,0.0
1998,April,Hawaii,Private Home/Residence,"Fish, Papio",Fin Fish,Ciguatoxin,Unknown,Confirmed,5,0.0,0.0
1998,April,Illinois,School/College/University,Multiple Foods,Fin Fish,Salmonella enterica,Heidelberg,Confirmed,46,1.0,0.0
1998,April,Indiana,Restaurant,"Pork, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Confirmed,18,0.0,0.0
1998,April,Iowa,Restaurant,"Taco, Unspecified",Fin Fish,Clostridium perfringens,Unknown,Suspected,53,0.0,0.0
1998,April,Kansas,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,30,0.0,0.0
1998,April,Louisiana,Prison/Jail,"Beets, Unspecified; Pudding, Bread",Fin Fish,Clostridium perfringens,Unknown,Confirmed,65,0.0,0.0
1998,April,Louisiana,School/College/University,Unspecified Fish,Fin Fish,Shigella sonnei,Unknown,Confirmed,47,5.0,0.0
1998,April,Maryland,Grocery Store,"Ham, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
1998,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,19,0.0,0.0
1998,April,Maryland,Restaurant,Cinnamon Roll,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Maryland,Restaurant,"Pizza, Cheese",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Maryland,Restaurant,"Pizza, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Maryland,Restaurant,Macaroni And Cheese,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Maryland,Grocery Store,"Turkey, Unspecified; Ham, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,32,0.0,0.0
1998,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,6,0.0,0.0
1998,April,Maryland,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Massachusetts,Catering Service,"Chicken, Unspecified; Cake, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,71,2.0,0.0
1998,April,Massachusetts,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,33,0.0,0.0
1998,April,Michigan,Restaurant,"Sandwich, Chicken",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Michigan,Restaurant,"Beef, Unspecified; Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Michigan,Prison/Jail,"Eggs, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Michigan,Restaurant,"Pizza, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Michigan,Catering Service,"Steak, Unspecified; Shrimp, Unspecified; Potato, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Michigan,Catering Service,"Sandwich, Submarine",Fin Fish,Bacillus cereus,Unknown,Confirmed,25,0.0,0.0
1998,April,Michigan,Restaurant,Salad Bar,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,7,0.0,0.0
1998,April,Michigan,Restaurant,"Chicken, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Michigan,Restaurant,Nachos And Cheese,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Michigan,Restaurant,"Ground Beef, Meatballs; Turkey, Unspecified; Ham, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,18,0.0,0.0
1998,April,Michigan,Restaurant,"Pizza, Unspecified; Cake, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
1998,April,Minnesota,Restaurant; Private Home/Residence,Multiple Foods,Fin Fish,Norovirus unknown,Unknown,Suspected,18,0.0,0.0
1998,April,Minnesota,School/College/University,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,14,0.0,0.0
1998,April,Minnesota,Restaurant,"Ethnic Style, Unspecified",Fin Fish,Bacillus cereus,Unknown,Suspected,5,0.0,0.0
1998,April,Multistate,Restaurant,"Cereal, Oat",Dry Cereal,Salmonella enterica,Agona,Confirmed,209,47.0,0.0
1998,April,New York,Religious Facility,"Chicken, Curry",Fin Fish,Clostridium perfringens,Unknown,Suspected,12,0.0,0.0
1998,April,New York,Restaurant,Green Salad,Fin Fish,Shigella boydii; Shigella sonnei,Unknown,Confirmed; confirmed,5,2.0,0.0
1998,April,New York,Restaurant,"Steak, Beef Tips; Seafood Newberg",Fin Fish,Clostridium perfringens,Unknown,Suspected,18,0.0,0.0
1998,April,New York,Restaurant,"Lettuce, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,16,0.0,0.0
1998,April,New York,Religious Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,12,0.0,0.0
1998,April,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Ohio,Restaurant,"Sandwich, Cheese",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Ohio,Restaurant,"Pizza, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Ohio,Restaurant,Rice,Fin Fish,Bacillus cereus,Unknown,Confirmed,2,0.0,0.0
1998,April,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,3,0.0,0.0
1998,April,Ohio,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,1.0,0.0
1998,April,Ohio,Restaurant,Unspecified Vegetables,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,800,4.0,0.0
1998,April,Ohio,Restaurant,"Chicken, Kung Pao",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Ohio,Restaurant,Shredded Chicken,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,4,0.0,0.0
1998,April,Ohio,Restaurant,"Fried Rice, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Oregon,Restaurant,"Pork Fried Rice; Pork, Bbq",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,16,0.0,0.0
1998,April,Pennsylvania,Catering Service,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,20,0.0,0.0
1998,April,Pennsylvania,Restaurant,Multiple Foods,Fin Fish,Clostridium perfringens,Unknown,Confirmed,3,0.0,0.0
1998,April,Pennsylvania,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Pennsylvania,Restaurant,"Salad, Unspecified; Butter; Water",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,21,0.0,0.0
1998,April,Texas,Restaurant,Multiple Foods,Fin Fish,Bacterium,Unknown,Suspected,18,0.0,0.0
1998,April,Texas,Restaurant,"Beef, Brisket",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,15,0.0,0.0
1998,April,Texas,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Utah,Restaurant,"Fried Rice, Unspecified; Soup, Egg Drop; Egg Rolls",Fin Fish,Salmonella enterica,Enteritidis,Confirmed,22,2.0,0.0
1998,April,Virginia,Restaurant,"Tuna, Unspecified",Fin Fish,Scombroid toxin,Unknown,Confirmed,6,0.0,0.0
1998,April,Virginia,Restaurant,"Salad, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,67,0.0,0.0
1998,April,Virginia,Catering Service,"Pie, Unspecified",Fin Fish,Salmonella enterica,Heidelberg,Confirmed,9,0.0,0.0
1998,April,Washington,Nursing Home/Assisted Living Facility,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,27,0.0,0.0
1998,April,Washington,Private Home/Residence,"Oysters, Unspecified",Fin Fish,Giardia intestinalis,Unknown,Confirmed,3,0.0,0.0
1998,April,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,2,0.0,0.0
1998,April,Washington,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,8,0.0,0.0
1998,April,Washington,Restaurant,"Fish, Codfish",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,5,0.0,0.0
1998,April,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,22,1.0,0.0
1998,April,Wisconsin,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,13,0.0,0.0
1998,May,California,Catering Service,Multiple Foods,Fin Fish,Virus,Unknown,Suspected,38,0.0,0.0
1998,May,California,Restaurant,"Seabass, Unspecified; Oysters, Unspecified",Fin Fish,Norovirus genogroup I,Unknown,Confirmed,100,0.0,0.0
1998,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,40,0.0,0.0
1998,May,California,Restaurant,Multiple Foods,Fin Fish,Salmonella enterica,Brandenburg,Confirmed,6,3.0,0.0
1998,May,California,Restaurant,Multiple Foods,Fin Fish,Norovirus genogroup I,Unknown,Confirmed,31,0.0,0.0
